,latitud,longitud,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_type_Casa,property_type_Departamento,property_type_PH
121397,-34.5361651,-58.4672306,7.0,5.0,240.0,230.0,0,0,1
121405,-34.5885263776,-58.3847004175,7.0,4.0,295.0,295.0,0,1,0
121417,-34.6160242,-58.4252691,8.0,4.0,310.0,220.0,0,0,1
121425,-34.602005,-58.36401,8.0,4.0,331.0,271.0,0,1,0
121433,-34.613720737,-58.3775274061,9.0,8.0,201.0,201.0,0,1,0
121437,-34.6055256,-58.3899517,14.0,10.0,494.0,488.0,0,1,0
121608,-34.6328806,-58.4711855,1.0,1.0,36.0,33.0,0,1,0
121613,-34.542736,-58.468587,1.0,1.0,45.0,35.0,0,1,0
121615,-34.6226845509,-58.3945655823,1.0,1.0,35.0,33.0,0,1,0
121619,-34.6052922,-58.4243362,1.0,1.0,42.0,40.0,0,1,0
121621,-34.6052922,-58.4243362,1.0,1.0,42.0,39.0,0,1,0
121622,-34.5675916922,-58.4754089865,1.0,1.0,40.0,40.0,0,1,0
121624,-34.5849419,-58.4432202,1.0,1.0,27.0,23.0,0,1,0
121625,-34.5965035225,-58.423811554,1.0,1.0,28.0,28.0,0,1,0
121626,-34.5843921,-58.4116068,1.0,1.0,48.0,33.0,0,1,0
121627,-34.5811515,-58.4084545,1.0,1.0,41.0,41.0,0,1,0
121628,-34.588245,-58.439884,1.0,1.0,38.0,33.0,0,1,0
121639,-34.5634846,-58.4652521,1.0,1.0,48.0,39.0,0,1,0
121640,-34.5538593,-58.4501114,1.0,1.0,42.0,35.0,0,1,0
121644,-34.5867571,-58.4004559,1.0,1.0,16.0,16.0,0,1,0
121647,-34.594391991,-58.3953809738,1.0,1.0,26.0,26.0,0,1,0
121649,-34.6006888909,-58.4050905705,1.0,1.0,23.0,23.0,0,1,0
121651,-34.608653,-58.443844,1.0,1.0,35.0,33.0,0,1,0
121652,-34.6221298,-58.4421221,1.0,1.0,24.0,24.0,0,1,0
121654,-34.5906204708,-58.448666927,1.0,1.0,33.0,30.0,0,1,0
121655,-34.6506404,-58.5028628,1.0,1.0,40.0,34.0,0,1,0
121657,-34.6506404,-58.5028628,1.0,1.0,48.0,40.0,0,1,0
121658,-34.6506404,-58.5028628,1.0,1.0,38.0,35.0,0,1,0
121659,-34.6129469,-58.3890948,1.0,1.0,35.0,32.0,0,1,0
121660,-34.6146943,-58.3838396,1.0,1.0,33.0,30.0,0,1,0
121661,-34.6115181,-58.3738937,1.0,1.0,30.0,30.0,0,1,0
121671,-34.5970433,-58.4103166,1.0,1.0,35.0,33.0,0,1,0
121673,-34.5981614,-58.4075984,1.0,1.0,30.0,30.0,0,1,0
121674,-34.5993906,-58.3865239,1.0,1.0,38.0,34.0,0,1,0
121675,-34.608541,-58.4005559,1.0,1.0,47.0,35.0,0,1,0
121676,-34.5996114748,-58.4431135654,1.0,1.0,37.0,33.0,0,1,0
121683,-34.572946,-58.4817213,1.0,1.0,29.0,29.0,0,1,0
121684,-34.580818,-58.491051,1.0,1.0,48.0,44.0,0,1,0
121686,-34.5703182,-58.5030419,1.0,1.0,38.0,33.0,0,1,0
121687,-34.580818,-58.491051,1.0,1.0,67.0,57.0,0,1,0
121696,-34.6232449,-58.4070868,1.0,1.0,39.51308793492646,31.0,0,1,0
121698,-34.5987078,-58.4822752,1.0,1.0,41.0,37.0,0,1,0
121701,-34.60865,-58.40887,2.0,1.0,50.0,50.0,0,1,0
121718,-34.5412501,-58.4729664,2.0,1.0,60.0,50.0,0,1,0
121719,-34.541616,-58.4733768,2.0,1.0,52.0,47.0,0,1,0
121720,-34.541616,-58.4733768,2.0,1.0,48.0,40.0,0,1,0
121721,-34.5412501,-58.4729664,2.0,1.0,60.0,50.0,0,1,0
121722,-34.541616,-58.4733768,2.0,1.0,52.0,47.0,0,1,0
121725,-34.5412501,-58.4729664,2.0,1.0,60.0,50.0,0,1,0
121728,-34.6044676,-58.4147628,2.0,1.0,44.0,38.0,0,1,0
121729,-34.6044676,-58.4147628,2.0,1.0,39.0,39.0,0,1,0
121731,-34.6061562,-58.4170587,2.0,1.0,40.0,40.0,0,0,1
121732,-34.5643121,-58.4755372,2.0,1.0,52.0,43.0,0,1,0
121753,-34.6287538,-58.3759728,2.0,1.0,60.0,33.0,0,1,0
121756,-34.560979,-58.462238,2.0,1.0,38.0,35.0,0,1,0
121757,-34.5557986,-58.4639257,2.0,1.0,45.0,43.0,0,1,0
121759,-34.6079068,-58.3891417,2.0,1.0,37.0,37.0,0,1,0
121774,-34.5985393,-58.3969684,2.0,1.0,37.0,37.0,0,1,0
121777,-34.5944473,-58.4055132,2.0,1.0,38.0,38.0,0,1,0
121780,-34.584607,-58.405142,2.0,1.0,56.0,50.0,0,1,0
121786,-34.6209948,-58.4369915,2.0,1.0,46.0,35.0,0,1,0
121788,-34.608653,-58.443844,2.0,1.0,45.0,40.0,0,1,0
121801,-34.5705126,-58.4579509,2.0,1.0,39.0,39.0,0,1,0
121809,-34.639009,-58.5022262,2.0,1.0,42.0,40.0,0,1,0
121812,-34.5866798,-58.47673,2.0,1.0,45.0,42.0,0,1,0
121813,-34.5904865,-58.4069206,2.0,1.0,45.0,35.0,0,1,0
121816,-34.602733402,-58.3772210885,2.0,1.0,37.0,37.0,0,1,0
121819,-34.6006005786,-58.3739125729,2.0,1.0,56.0,56.0,0,1,0
121820,-34.5959577,-58.4428063,2.0,1.0,37.0,37.0,0,0,1
121822,-34.6040701,-58.4502932,2.0,1.0,46.0,43.0,0,1,0
121823,-34.589616,-58.517566,2.0,1.0,47.0,40.0,0,1,0
121824,-34.6151709,-58.5102625,2.0,1.0,41.0,39.0,0,0,1
121832,-34.5836726,-58.4699428,2.0,1.0,51.0,45.0,0,1,0
121834,-34.5703182,-58.5030419,2.0,1.0,52.0,42.0,0,1,0
121835,-34.572946,-58.4817213,2.0,1.0,65.0,59.0,0,1,0
121837,-34.5793297,-58.4767604,2.0,1.0,65.0,56.0,0,1,0
121838,-34.5618274,-58.4863997,2.0,1.0,56.0,43.0,0,1,0
121840,-34.569812,-58.48992,2.0,1.0,39.0,37.0,0,1,0
121841,-34.5706634,-58.4875931,2.0,1.0,61.0,45.0,0,1,0
121852,-34.6441784,-58.4918459,2.0,1.0,93.0,62.0,0,0,1
121857,-34.6033452,-58.3961319,2.0,1.0,39.0,35.0,0,1,0
121858,-34.6033452,-58.3961319,2.0,1.0,36.0,33.0,0,1,0
121890,-34.6269779,-58.4681194,3.0,2.0,63.0,63.0,0,1,0
121899,-34.5412501,-58.4729664,3.0,2.0,94.0,77.0,0,1,0
121900,-34.5433334,-58.4713962,3.0,2.0,89.0,76.0,0,1,0
121904,-34.5412501,-58.4729664,3.0,2.0,94.0,77.0,0,1,0
121905,-34.5393622,-58.466149,3.0,2.0,204.0,118.0,0,1,0
121910,-34.6149363,-58.4266321,3.0,2.0,64.0,61.0,0,1,0
121911,-34.6217824,-58.4244518,3.0,2.0,72.0,68.0,0,1,0
121913,-34.624851,-58.4243655,3.0,2.0,64.50398162102543,40.0,0,0,1
121914,-34.6104545,-58.4260419,3.0,2.0,55.0,50.0,0,1,0
121915,-34.5675916922,-58.4754089865,3.0,2.0,97.0,70.0,0,1,0
121917,-34.6438575,-58.5267602,3.0,2.0,75.63455541453467,51.0,0,0,1
121922,-34.5736305,-58.4307396,3.0,2.0,71.0,62.0,0,0,1
121926,-34.5694944,-58.4328969,3.0,2.0,88.0,82.0,0,1,0
121927,-34.5740664,-58.4325402,3.0,2.0,73.0,69.0,0,1,0
121947,-34.5531033,-58.4544772,3.0,2.0,111.0,91.0,0,1,0
121948,-34.5621550826,-58.4483822809,3.0,2.0,112.06188782965586,87.0,0,1,0
121949,-34.5560165,-58.4510878,3.0,3.0,87.0,77.0,0,1,0
121951,-34.5620615,-58.4482067,3.0,2.0,104.0,97.0,0,1,0
121952,-34.6095563,-58.3941481,3.0,2.0,62.0,62.0,0,1,0
121966,-34.590217,-58.4014547,3.0,2.0,60.0,60.0,0,1,0
121967,-34.5948529,-58.3845429,3.0,2.0,90.0,85.0,0,1,0
121969,-34.5955577925,-58.4107017517,3.0,1.0,139.0,61.0,0,1,0
121972,-34.6140765,-58.3933092,3.0,2.0,52.0,50.0,0,1,0
121973,-34.6138486,-58.4014887,3.0,3.0,99.0,83.0,0,1,0
121974,-34.6160234,-58.404121,3.0,2.0,57.0,57.0,0,1,0
121975,-34.628785,-58.453478,3.0,2.0,75.0,72.0,0,1,0
121976,-34.6295884497,-58.4360861778,3.0,2.0,75.0,62.0,0,1,0
121983,-34.6573055,-58.5093734,3.0,2.0,69.0,60.0,0,1,0
121984,-34.615085,-58.380291,3.0,2.0,61.0,61.0,0,1,0
121985,-34.612448,-58.3738699,3.0,2.0,89.0,81.0,0,1,0
121988,-34.623816,-58.377166,3.0,2.0,57.0,55.0,0,1,0
121994,-34.579904,-58.4459417,3.0,2.0,60.0,56.0,0,1,0
121995,-34.5790932,-58.4598329,3.0,2.0,65.0,47.0,0,1,0
122019,-34.6204932,-58.5042529,3.0,2.0,133.0,75.0,0,0,1
122020,-34.624474,-58.505419,3.0,2.0,129.0,89.0,0,1,0
122026,-34.5957442,-58.4417657,3.0,2.0,72.0,72.0,0,0,1
122027,-34.59843427796116,-58.44032413463129,3.0,2.0,75.0,63.0,0,1,0
122028,-34.5960517,-58.4277245,3.0,2.0,83.0,74.0,0,1,0
122029,-34.6040252,-58.4561446,3.0,2.0,60.0,57.0,0,1,0
122030,-34.5863193,-58.5122636,3.0,2.0,70.0,70.0,0,0,1
122031,-34.589616,-58.517566,3.0,2.0,57.0,51.0,0,1,0
122039,-34.6237933,-58.4022563,3.0,2.0,64.50398162102543,40.0,0,0,1
122040,-34.5803122,-58.4748869,3.0,2.0,71.0,55.0,0,0,1
122041,-34.5572899,-58.4616917,3.0,2.0,85.0,75.0,0,0,1
122042,-34.5675916922,-58.4754089865,3.0,2.0,129.0,65.0,0,1,0
122059,-34.6356642,-58.4096855,3.0,2.0,71.0,65.0,0,1,0
122060,-34.6345878,-58.4048798,3.0,2.0,71.0,58.0,0,1,0
122063,-34.6449305,-58.4070468,3.0,2.0,132.0,54.0,0,0,1
122064,-34.6079664,-58.4899533,3.0,2.0,50.0,46.0,0,0,1
122066,-34.6421014,-58.4829129,3.0,2.0,60.0,60.0,0,1,0
122109,-34.6382945,-58.4707974,4.0,3.0,123.0,110.0,0,0,1
122120,-34.5930613088,-58.3846092224,4.0,3.0,138.0,118.0,1,0,0
122121,-34.6100433,-58.4288317,4.0,3.0,90.0,85.0,0,1,0
122144,-34.5674163,-58.4532905,4.0,3.0,122.0,106.0,0,1,0
122146,-34.5633181,-58.4678018,4.0,3.0,73.0,73.0,0,1,0
122149,-34.5642336,-58.4575026,4.0,3.0,84.0,72.0,0,1,0
122150,-34.5647325,-58.4412528,4.0,3.0,120.0,113.0,0,1,0
122160,-34.5988963,-58.3959576,4.0,3.0,153.0,137.0,0,1,0
122161,-34.5960625,-58.3914598,4.0,3.0,271.0,253.0,0,1,0
122163,-34.59393,-58.388543,4.0,3.0,165.0,146.0,0,1,0
122164,-34.594273,-58.3992766,4.0,3.0,121.0,114.0,0,1,0
122165,-34.5438112,-58.4832468,4.0,3.0,174.0,103.0,0,0,1
122169,-34.624851,-58.434546,4.0,3.0,99.0,89.0,0,1,0
122170,-34.6244988664,-58.4384840727,4.0,3.0,148.0,120.0,0,0,1
122171,-34.6261563,-58.4398583,4.0,3.0,103.0,90.0,0,1,0
122172,-34.6114164,-58.4479764,4.0,3.0,90.0,83.0,0,1,0
122173,-34.6269931,-58.4697951,4.0,3.0,88.0,79.0,0,1,0
122174,-34.6250128,-58.446346,4.0,3.0,76.0,74.0,0,1,0
122175,-34.6234323,-58.3741786,4.0,3.0,76.0,68.0,0,1,0
122177,-34.5764578,-58.4597206,4.0,3.0,189.0,154.0,0,1,0
122195,-34.6008036967,-58.4393906593,4.0,3.0,160.0,147.0,0,1,0
122197,-34.5964242,-58.4470945,4.0,3.0,102.0,97.0,0,1,0
122209,-34.6365284,-58.3905905,4.0,3.0,154.0,69.0,0,0,1
122211,-34.6098867,-58.4810577,4.0,3.0,112.0,112.0,0,0,1
122212,-34.6098867,-58.4810577,4.0,3.0,112.0,112.0,0,0,1
122213,-34.5758796,-58.5008679,4.0,3.0,81.0,71.0,0,0,1
122238,-34.62859968478451,-58.46320900035563,5.0,3.0,253.0,180.0,1,0,0
122239,-34.6397537,-58.4479405,5.0,4.0,300.0,148.0,1,0,0
122251,-34.5797671,-58.4358125,5.0,4.0,185.0,135.0,0,1,0
122252,-34.5628031445,-58.4385538101,5.0,4.0,255.0,230.0,0,1,0
122261,-34.5585467,-58.4540022,5.0,4.0,147.0,134.0,0,1,0
122264,-34.5597329,-58.4524952,5.0,4.0,196.0,182.0,0,1,0
122268,-34.6134771,-58.4720289,5.0,4.0,118.0,115.0,0,1,0
122269,-34.5901759,-58.3899023,5.0,3.0,178.0,168.0,0,1,0
122273,-34.6124897,-58.4091886,5.0,3.0,145.0,143.0,0,0,1
122277,-34.5747554,-58.4616512,5.0,4.0,173.0,92.0,0,0,1
122292,-34.6029761459,-58.4520506859,5.0,4.0,356.0,200.0,1,0,0
122321,-34.5656159997,-58.4420467339,6.0,4.0,289.0,289.0,0,1,0
122328,-34.5897819,-58.3837216,6.0,3.0,233.0,209.0,0,1,0
122335,-34.6302621,-58.5106253,6.0,4.0,281.0,140.0,1,0,0
122336,-34.6203214,-58.5237838,6.0,4.0,226.0,141.0,1,0,0
122338,-34.6010485,-58.5179249,6.0,5.0,375.0,259.5588649781219,1,0,0
122371,-34.6006877,-58.5143934,15.0,10.0,428.0,348.0,1,0,0
122376,-34.6181047,-58.4169425,4.0,3.0,150.0,122.24419679658634,0,0,1
122379,-34.6167295,-58.4665116,5.0,3.0,170.0,133.0,0,0,1
122380,-34.6210631,-58.4660481,6.0,5.0,140.0,100.0,0,0,1
122388,-34.6041153343,-58.4251213074,3.0,2.0,77.0,67.0,0,0,1
122390,-34.5987187,-58.4161695,5.0,4.0,125.0,100.0,0,0,1
122392,-34.590323,-58.4265377,5.0,3.0,195.0,159.14724180186113,0,0,1
122409,-34.6032655,-58.4064648,3.0,2.0,130.0,65.0,0,0,1
122410,-34.58461,-58.447582,2.0,1.0,45.0,35.0,0,0,1
122411,-34.6477986,-58.493107,4.0,3.0,111.0,74.0,0,0,1
122412,-34.6571518,-58.5133888,4.0,3.0,72.0,66.0,0,0,1
122413,-34.6075885,-58.3866376,3.0,2.0,73.0,61.0,0,0,1
122414,-34.6160811,-58.3708745,4.0,3.0,257.0,150.0,0,0,1
122418,-34.58908,-58.4922405,2.0,1.0,45.0,42.0,0,0,1
122419,-34.591149,-58.493499,3.0,2.0,134.0,116.0,0,0,1
122436,-34.604847,-58.4439521,2.0,1.0,63.0,49.84940852316984,0,0,1
122438,-34.5961213,-58.4460326,3.0,2.0,56.0,53.0,0,0,1
122439,-34.59802,-58.50093,4.0,3.0,120.0,94.0,0,0,1
122440,-34.608408,-58.5108562,3.0,2.0,123.0,57.0,0,0,1
122441,-34.6657450738,-58.469517231,3.0,2.0,89.0,54.0,0,0,1
122442,-34.6243842,-58.3882603,1.0,1.0,30.0,18.59157046642717,0,0,1
122443,-34.6274347,-58.4084538,3.0,2.0,91.0,82.0,0,0,1
122444,-34.6182774,-58.391914,5.0,4.0,90.0,90.0,0,0,1
122446,-34.5790904,-58.464568,3.0,2.0,110.0,70.0,0,0,1
122447,-34.5791666,-58.4838567,4.0,3.0,112.0,91.0,0,0,1
122460,-34.6313086,-58.4497122,3.0,2.0,41.0,41.0,0,0,1
122461,-34.641963,-58.4255094,2.0,1.0,69.0,57.0,0,0,1
122463,-34.6083,-58.3712,3.0,2.0,85.0,60.0,0,0,1
122465,-34.6452575,-58.4876288,4.0,3.0,179.0,118.0,0,0,1
122466,-34.5841145,-58.5081566,3.0,2.0,140.0,85.0,0,0,1
122592,-34.5428232,-58.475164,5.0,3.0,240.0,240.0,1,0,0
122667,-34.6329685,-58.3724727,4.0,2.0,361.0,289.0,1,0,0
122676,-34.624894,-58.5172331,3.0,2.0,80.0,66.0,1,0,0
122689,-34.5467656227,-58.4718883038,6.0,3.0,214.0,185.0,1,0,0
122759,-34.638074,-58.493432,5.0,4.0,215.0,155.0,1,0,0
122828,-34.6322517,-58.438719,5.0,3.0,205.0,141.0,1,0,0
123131,-34.630056,-58.3618517,2.0,1.0,45.0,45.0,0,1,0
123132,-34.6368307,-58.3603328,5.0,4.0,126.0,112.0,0,1,0
123136,-34.6178458,-58.4169379,3.0,2.0,67.0,61.0,0,1,0
123139,-34.6302962,-58.4108712,4.0,3.0,98.0,83.0,0,1,0
123142,-34.6316662,-58.4173711,4.0,3.0,297.0,121.0,0,1,0
123143,-34.6386009,-58.4207246,1.0,1.0,24.0,22.0,0,1,0
123144,-34.6386009,-58.4207246,1.0,1.0,24.0,22.0,0,1,0
123204,-34.6273077,-58.4551157,4.0,4.0,161.0,150.0,0,1,0
123205,-34.6316295,-58.4553508,3.0,2.0,58.0,54.0,0,1,0
123206,-34.6214024,-58.473968,3.0,2.0,66.0,59.0,0,1,0
123207,-34.6392349,-58.4591128,4.0,3.0,77.0,72.0,0,1,0
123210,-34.6334125,-58.473937,1.0,1.0,35.0,33.0,0,1,0
123211,-34.6306849,-58.4604541,4.0,3.0,50.0,47.0,0,1,0
123212,-34.6283801,-58.4618635,3.0,2.0,105.0,95.0,0,1,0
123213,-34.6214024,-58.473968,2.0,1.0,52.0,43.0,0,1,0
123230,-34.5523565,-58.4685167,2.0,1.0,30.0,30.0,0,1,0
123232,-34.5534990839,-58.4377352047,4.0,3.0,147.0,147.0,0,1,0
123233,-34.547958821015854,-58.46512206172291,5.0,3.0,105.0,105.0,0,1,0
123234,-34.5522996274,-58.4540795461,3.0,2.0,96.0,75.0,0,1,0
123237,-34.5511206,-58.4676608,2.0,1.0,50.0,46.0,0,1,0
123238,-34.549043,-58.47184,4.0,3.0,81.0,76.0,0,1,0
123240,-34.5990550988,-58.3713912964,2.0,1.0,46.0,44.0,0,1,0
123241,-34.591449,-58.378142,3.0,2.0,134.0,110.0,0,1,0
123246,-34.6094431,-58.4147331,1.0,1.0,28.0,28.0,0,1,0
123248,-34.60749084334124,-58.42187659886588,2.0,1.0,28.0,28.0,0,1,0
123252,-34.6022517,-58.4315479,3.0,2.0,55.0,50.0,0,1,0
123253,-34.6167477,-58.4191855,3.0,2.0,70.0,61.0,0,1,0
123254,-34.6097939,-58.4229224,5.0,3.0,120.0,120.0,0,1,0
123256,-34.5641644,-58.4767726,3.0,2.0,50.0,47.0,0,1,0
123257,-34.5560967,-58.478634,3.0,2.0,60.0,60.0,0,1,0
123258,-34.5602976,-58.4733231,2.0,1.0,51.0,44.0,0,1,0
123267,-34.6401751,-58.5214834,2.0,1.0,52.0,52.0,0,1,0
123274,-34.5778123,-58.4115352,1.0,1.0,52.0,52.0,0,1,0
123275,-34.5966,-58.41186,2.0,2.0,71.0,57.0,0,1,0
123278,-34.5868982,-58.4085946,3.0,2.0,96.0,82.0,0,1,0
123283,-34.5846329,-58.4197425,3.0,2.0,82.0,75.0,0,1,0
123284,-34.5785990683,-58.4140276909,2.0,1.0,32.0,32.0,0,1,0
123293,-34.5912982,-58.4178204,1.0,1.0,25.0,25.0,0,1,0
123296,-34.5631845,-58.4388722,6.0,5.0,257.0,230.0,0,1,0
123297,-34.5785737492,-58.4109096889,3.0,2.0,71.0,65.0,0,1,0
123298,-34.5806183,-58.442037,2.0,1.0,50.0,42.0,0,1,0
123299,-34.5858201,-58.4411911,2.0,1.0,47.0,42.0,0,1,0
123301,-34.5786193,-58.4301003,2.0,1.0,44.0,40.0,0,1,0
123302,-34.5815016,-58.4048505,4.0,3.0,130.0,118.0,0,1,0
123304,-34.5770821,-58.4122068,1.0,1.0,37.0,34.0,0,1,0
123305,-34.5822138,-58.4062668,3.0,2.0,108.0,100.0,0,1,0
123306,-34.5901124,-58.4126768,3.0,2.0,62.0,60.0,0,1,0
123308,-34.581682,-58.4226071,1.0,1.0,39.0,36.0,0,1,0
123312,-34.5888025073,-58.4202528632,3.0,2.0,54.0,50.0,0,1,0
123313,-34.5980894,-58.4176033,3.0,2.0,91.0,91.0,0,1,0
123316,-34.5863454,-58.4201459,2.0,1.0,45.0,41.0,0,1,0
123319,-34.5818342978242,-58.42465082921276,2.0,1.0,47.0,43.0,0,1,0
123320,-34.5676776,-58.4323621,4.0,3.0,150.0,135.0,0,1,0
123321,-34.5663294,-58.4367543,2.0,1.0,53.0,50.0,0,1,0
123433,-34.6287217,-58.3721462,3.0,2.0,156.0,73.0,0,1,0
123434,-34.6301109,-58.3704577,2.0,1.0,34.0,34.0,0,1,0
123435,-34.6383482686,-58.3739624801,3.0,2.0,78.0,78.0,0,1,0
123436,-34.6411444,-58.3783794,2.0,1.0,85.0,85.0,0,1,0
123437,-34.6314419,-58.3723535,2.0,1.0,37.0,35.0,0,1,0
123439,-34.5589324413,-58.4560295651,2.0,1.0,58.0,48.0,0,1,0
123440,-34.5623141181,-58.442223929,4.0,3.0,136.0,128.0,0,1,0
123449,-34.5588492768,-58.4586060047,3.0,2.0,77.0,77.0,0,1,0
123450,-34.56251995666168,-58.453841022697546,2.0,1.0,31.0,31.0,0,1,0
123451,-34.5521323,-58.4385007,5.0,3.0,224.0,211.0,0,1,0
123452,-34.574717,-58.43756,3.0,2.0,66.0,60.0,0,1,0
123455,-34.567118,-58.4728258,2.0,1.0,47.0,43.0,0,1,0
123456,-34.56251995666168,-58.453841022697546,2.0,1.0,61.62130305418848,45.0,0,1,0
123457,-34.566653,-58.451298,4.0,3.0,94.0,87.0,0,1,0
123459,-34.567822,-58.455746,2.0,1.0,34.0,34.0,0,1,0
123461,-34.566731651,-58.4442409502,4.0,3.0,198.9298050202445,165.0,0,1,0
123463,-34.566114,-58.4540909,3.0,2.0,57.0,54.0,0,1,0
123464,-34.561409,-58.4625483,2.0,1.0,49.0,44.0,0,1,0
123465,-34.5589587,-58.4665233,3.0,2.0,61.0,59.0,0,1,0
123467,-34.5640019,-58.464767,2.0,2.0,28.0,28.0,0,1,0
123469,-34.5526451,-58.4523179,3.0,2.0,47.0,47.0,0,1,0
123471,-34.5667176,-58.4641393,2.0,1.0,40.0,40.0,0,1,0
123472,-34.558113,-58.4569565,3.0,2.0,57.0,53.0,0,1,0
123474,-34.5644908104,-58.4584683285,3.0,2.0,63.0,57.0,0,1,0
123476,-34.5627765,-58.4767294,1.0,1.0,45.0,31.0,0,1,0
123529,-34.5955285,-58.3844941,4.0,3.0,217.0,105.0,0,1,0
123531,-34.5923326,-58.4029525,4.0,3.0,98.0,97.78163335294727,0,1,0
123532,-34.5941316,-58.385787,2.0,1.0,61.0,61.0,0,1,0
123535,-34.5936483,-58.401138,2.0,1.0,34.0,34.0,0,1,0
123536,-34.5896488,-58.3943127,4.0,2.0,111.0,101.0,0,1,0
123540,-34.5883731772,-58.385588786,1.0,1.0,42.0,40.0,0,1,0
123542,-34.59211759327564,-58.396030216759115,3.0,2.0,110.0,110.0,0,1,0
123547,-34.5957237,-58.3920457,4.0,3.0,194.0,194.0,0,1,0
123551,-34.5881748,-58.3954478,2.0,1.0,88.0,41.0,0,1,0
123554,-34.5950689,-58.3845538,2.0,1.0,38.0,38.0,0,1,0
123556,-34.5878767,-58.4041219,4.0,3.0,93.0,87.0,0,1,0
123558,-34.5560967,-58.478634,3.0,2.0,60.0,60.0,0,1,0
123572,-34.6065567,-58.4089821,3.0,2.0,75.0,72.0,0,1,0
123574,-34.6032284,-58.3980957,2.0,1.0,42.0,39.970296363238674,0,1,0
123576,-34.6060271,-58.3997071,1.0,1.0,26.0,26.0,0,1,0
123577,-34.610459,-58.393132,6.0,5.0,143.0,143.0,0,1,0
123578,-34.608479226536446,-58.401927271514325,3.0,2.0,82.0,78.0,0,1,0
123585,-34.6203801806,-58.4553605318,3.0,2.0,83.0,66.0,0,1,0
123587,-34.6270162,-58.436507,2.0,1.0,60.609432709324004,44.0,0,1,0
123589,-34.6252238,-58.4501778,3.0,2.0,48.0,47.0,0,1,0
123591,-34.6080982,-58.4481233,2.0,1.0,30.0,29.0,0,1,0
123594,-34.614984873,-58.4425148038,2.0,1.0,50.0,47.0,0,1,0
123595,-34.614984873,-58.4425148038,2.0,1.0,50.0,47.0,0,1,0
123598,-34.6211886,-58.4553952,3.0,2.0,86.0,70.0,0,1,0
123599,-34.6163555,-58.4457487,3.0,2.0,58.0,58.0,0,1,0
123600,-34.6206452,-58.4310476,4.0,3.0,181.0,129.0,0,1,0
123602,-34.614984873,-58.4425148038,2.0,1.0,50.0,47.0,0,1,0
123603,-34.6260433,-58.446166,3.0,2.0,68.0,64.0,0,1,0
123605,-34.5937741,-58.4517381,3.0,2.0,56.0,48.0,0,1,0
123613,-34.6540598,-58.5092705,1.0,1.0,32.0,32.0,0,1,0
123617,-34.6152089,-58.3819593,2.0,1.0,57.0,57.0,0,1,0
123618,-34.6160273066,-58.3904027939,3.0,2.0,46.0,46.0,0,1,0
123619,-34.6142203,-58.3798441,1.0,1.0,48.61992103870675,40.0,0,1,0
123620,-34.6173366,-58.3915184,1.0,1.0,40.0,37.0,0,1,0
123621,-34.61346044656769,-58.382895902036324,3.0,2.0,48.0,43.0,0,1,0
123625,-34.6170557,-58.3748082,2.0,1.0,44.0,44.0,0,1,0
123626,-34.6120766,-58.3777522,4.0,2.0,95.0,95.0,0,1,0
123629,-34.6190223,-58.3742036,3.0,2.0,87.0,85.0,0,1,0
123630,-34.6296843,-58.3736499,2.0,1.0,30.0,30.0,0,1,0
123632,-34.6233723,-58.3770356,3.0,2.0,60.0,54.0,0,1,0
123642,-34.5740758,-58.4460573,3.0,2.0,84.74138851831498,60.0,0,1,0
123643,-34.5740408212,-58.4475016594,4.0,3.0,104.0,96.0,0,1,0
123694,-34.584976,-58.4770784,2.0,1.0,45.0,41.0,0,1,0
123701,-34.59343876320982,-58.40202233299449,2.0,1.0,42.0,42.0,0,1,0
123703,-34.596417,-58.4043107,4.0,3.0,133.0,129.0,0,1,0
123705,-34.6022229137,-58.3975570878,4.0,3.0,101.0,93.0,0,1,0
123709,-34.5981843,-58.3838539,2.0,1.0,38.0,38.0,0,1,0
123710,-34.5867571,-58.4004559,1.0,1.0,22.0,22.0,0,1,0
123711,-34.5971607,-58.4039966,2.0,1.0,30.0,30.0,0,1,0
123723,-34.6038,-58.384557,3.0,2.0,50.0,50.0,0,1,0
123728,-34.5968935,-58.3800701,2.0,1.0,39.0,35.0,0,1,0
123731,-34.6009139,-58.372232,6.0,4.0,110.0,107.0,0,1,0
123733,-34.590610309,-58.4366254931,2.0,1.0,46.0,42.0,0,1,0
123734,-34.6049851,-58.4561203,3.0,2.0,85.0,75.0,0,1,0
123736,-34.597603,-58.4323856,3.0,2.0,80.0,68.0,0,1,0
123737,-34.6040376227,-58.4323257208,5.0,5.0,200.0,157.0,0,1,0
123738,-34.579161,-58.4557239,1.0,1.0,30.0,26.0,0,1,0
123739,-34.5965895,-58.442685,2.0,1.0,40.0,40.0,0,1,0
123740,-34.6039678,-58.4421341,2.0,1.0,43.0,39.0,0,1,0
123746,-34.5941402,-58.4431487,1.0,1.0,38.0,32.0,0,1,0
123747,-34.6244503086,-58.4663486489,3.0,2.0,79.0,73.0,0,1,0
123750,-34.589174,-58.5117562,2.0,1.0,50.0,44.0,0,1,0
123752,-34.6670175,-58.4735881,4.0,3.0,90.65967811974535,58.0,0,1,0
123753,-34.6830411,-58.4639965,3.0,2.0,50.0,50.0,0,1,0
123754,-34.6644995,-58.4740752,3.0,2.0,56.0,53.0,0,1,0
123756,-34.6315401,-58.3839414,3.0,2.0,91.0,82.0,0,1,0
